starttime	seconds	ctime	dtime	ttime	wait
Wed Nov 30 17:54:34 2011	1322704474	0	823	823	823
Wed Nov 30 17:54:57 2011	1322704497	0	824	824	824
Wed Nov 30 17:54:28 2011	1322704468	0	825	825	825
Wed Nov 30 17:54:27 2011	1322704467	0	825	825	825
Wed Nov 30 17:54:53 2011	1322704493	0	826	826	826
Wed Nov 30 17:54:23 2011	1322704463	0	826	826	826
Wed Nov 30 17:54:48 2011	1322704488	0	826	826	826
Wed Nov 30 17:54:47 2011	1322704487	0	827	827	827
Wed Nov 30 17:54:53 2011	1322704493	0	828	828	828
Wed Nov 30 17:54:45 2011	1322704485	0	828	828	828
Wed Nov 30 17:54:20 2011	1322704460	0	828	828	828
Wed Nov 30 17:55:03 2011	1322704503	0	829	829	829
Wed Nov 30 17:54:29 2011	1322704469	0	829	829	829
Wed Nov 30 17:54:37 2011	1322704477	0	830	830	830
Wed Nov 30 17:54:54 2011	1322704494	0	830	830	830
Wed Nov 30 17:54:44 2011	1322704484	0	830	830	830
Wed Nov 30 17:54:24 2011	1322704464	0	831	831	831
Wed Nov 30 17:55:05 2011	1322704505	0	831	831	831
Wed Nov 30 17:55:06 2011	1322704506	0	832	832	832
Wed Nov 30 17:55:02 2011	1322704502	0	832	832	832
Wed Nov 30 17:54:29 2011	1322704469	0	833	833	833
Wed Nov 30 17:54:55 2011	1322704495	0	833	834	833
Wed Nov 30 17:54:58 2011	1322704498	0	835	835	835
Wed Nov 30 17:54:22 2011	1322704462	0	836	836	836
Wed Nov 30 17:54:56 2011	1322704496	0	837	837	837
Wed Nov 30 17:54:36 2011	1322704476	0	837	837	837
Wed Nov 30 17:54:49 2011	1322704489	0	838	838	838
Wed Nov 30 17:54:30 2011	1322704470	0	838	838	838
Wed Nov 30 17:54:35 2011	1322704475	0	839	839	839
Wed Nov 30 17:54:32 2011	1322704472	0	840	840	840
Wed Nov 30 17:54:33 2011	1322704473	0	840	840	840
Wed Nov 30 17:55:02 2011	1322704502	0	840	840	840
Wed Nov 30 17:54:58 2011	1322704498	0	842	842	842
Wed Nov 30 17:55:06 2011	1322704506	0	843	843	842
Wed Nov 30 17:55:03 2011	1322704503	0	845	845	845
Wed Nov 30 17:54:33 2011	1322704473	0	846	846	846
Wed Nov 30 17:54:55 2011	1322704495	0	846	846	846
Wed Nov 30 17:54:44 2011	1322704484	0	847	847	847
Wed Nov 30 17:54:26 2011	1322704466	0	848	848	848
Wed Nov 30 17:54:41 2011	1322704481	0	851	851	851
Wed Nov 30 17:54:56 2011	1322704496	0	851	851	851
Wed Nov 30 17:55:04 2011	1322704504	0	851	851	851
Wed Nov 30 17:54:55 2011	1322704495	0	853	853	853
Wed Nov 30 17:54:34 2011	1322704474	0	853	853	853
Wed Nov 30 17:54:49 2011	1322704489	0	853	853	853
Wed Nov 30 17:54:41 2011	1322704481	0	853	853	853
Wed Nov 30 17:54:30 2011	1322704470	0	854	854	854
Wed Nov 30 17:54:20 2011	1322704460	0	857	857	857
Wed Nov 30 17:54:31 2011	1322704471	0	857	857	857
Wed Nov 30 17:54:58 2011	1322704498	0	857	857	857
Wed Nov 30 17:54:45 2011	1322704485	0	858	858	858
Wed Nov 30 17:54:44 2011	1322704484	0	858	858	858
Wed Nov 30 17:54:59 2011	1322704499	0	859	859	859
Wed Nov 30 17:55:00 2011	1322704500	0	859	859	859
Wed Nov 30 17:54:20 2011	1322704460	0	861	861	861
Wed Nov 30 17:54:19 2011	1322704459	0	862	862	861
Wed Nov 30 17:54:54 2011	1322704494	0	862	862	862
Wed Nov 30 17:54:26 2011	1322704466	0	862	862	862
Wed Nov 30 17:54:31 2011	1322704471	0	863	863	863
Wed Nov 30 17:54:27 2011	1322704467	0	865	865	865
Wed Nov 30 17:54:27 2011	1322704467	0	866	866	866
Wed Nov 30 17:54:25 2011	1322704465	0	867	867	867
Wed Nov 30 17:54:25 2011	1322704465	0	867	867	867
Wed Nov 30 17:55:00 2011	1322704500	0	867	867	867
Wed Nov 30 17:54:24 2011	1322704464	0	868	868	868
Wed Nov 30 17:54:23 2011	1322704463	0	868	868	868
Wed Nov 30 17:55:04 2011	1322704504	0	869	869	869
Wed Nov 30 17:54:59 2011	1322704499	0	871	871	871
Wed Nov 30 17:54:35 2011	1322704475	0	872	872	872
Wed Nov 30 17:54:39 2011	1322704479	0	872	872	872
Wed Nov 30 17:54:39 2011	1322704479	0	872	872	872
Wed Nov 30 17:54:38 2011	1322704478	0	875	875	875
Wed Nov 30 17:54:32 2011	1322704472	0	876	876	876
Wed Nov 30 17:55:02 2011	1322704502	0	883	883	883
Wed Nov 30 17:55:01 2011	1322704501	0	886	886	886
Wed Nov 30 17:54:22 2011	1322704462	0	889	889	889
Wed Nov 30 17:54:32 2011	1322704472	0	890	890	890
Wed Nov 30 17:55:05 2011	1322704505	0	897	897	897
Wed Nov 30 17:54:39 2011	1322704479	0	899	899	898
Wed Nov 30 17:54:23 2011	1322704463	0	899	899	899
Wed Nov 30 17:54:38 2011	1322704478	0	901	901	901
Wed Nov 30 17:55:01 2011	1322704501	0	905	905	905
Wed Nov 30 17:54:35 2011	1322704475	0	907	907	907
Wed Nov 30 17:54:36 2011	1322704476	0	909	909	909
Wed Nov 30 17:54:57 2011	1322704497	0	910	910	910
Wed Nov 30 17:54:57 2011	1322704497	0	915	915	915
Wed Nov 30 17:54:53 2011	1322704493	0	918	918	918
Wed Nov 30 17:54:24 2011	1322704464	0	924	924	924
Wed Nov 30 17:54:36 2011	1322704476	0	929	929	929
Wed Nov 30 17:54:35 2011	1322704475	0	932	932	932
Wed Nov 30 17:54:54 2011	1322704494	0	932	933	932
Wed Nov 30 17:55:05 2011	1322704505	0	934	934	934
Wed Nov 30 17:54:22 2011	1322704462	0	937	937	937
Wed Nov 30 17:55:04 2011	1322704504	0	945	945	945
Wed Nov 30 17:54:54 2011	1322704494	0	960	960	960
Wed Nov 30 17:54:54 2011	1322704494	0	964	964	964
Wed Nov 30 17:55:04 2011	1322704504	0	983	983	983
Wed Nov 30 17:54:38 2011	1322704478	0	985	985	985
Wed Nov 30 17:55:01 2011	1322704501	0	989	989	989
Wed Nov 30 17:55:01 2011	1322704501	0	996	996	996
