starttime	seconds	ctime	dtime	ttime	wait
Wed Nov 30 17:55:43 2011	1322704543	0	1649	1649	1649
Wed Nov 30 17:55:39 2011	1322704539	0	1651	1651	1651
Wed Nov 30 17:55:24 2011	1322704524	0	1653	1653	1653
Wed Nov 30 17:55:27 2011	1322704527	0	1656	1656	1656
Wed Nov 30 17:55:45 2011	1322704545	0	1656	1656	1656
Wed Nov 30 17:55:20 2011	1322704520	0	1660	1660	1660
Wed Nov 30 17:55:11 2011	1322704511	0	1660	1660	1660
Wed Nov 30 17:55:44 2011	1322704544	0	1662	1662	1662
Wed Nov 30 17:55:53 2011	1322704553	0	1665	1665	1665
Wed Nov 30 17:55:10 2011	1322704510	0	1666	1666	1666
Wed Nov 30 17:55:26 2011	1322704526	0	1668	1668	1668
Wed Nov 30 17:55:14 2011	1322704514	0	1668	1668	1668
Wed Nov 30 17:55:13 2011	1322704513	0	1670	1670	1670
Wed Nov 30 17:55:15 2011	1322704515	0	1671	1671	1671
Wed Nov 30 17:55:51 2011	1322704551	0	1674	1674	1674
Wed Nov 30 17:55:12 2011	1322704512	0	1674	1675	1674
Wed Nov 30 17:55:28 2011	1322704528	0	1675	1676	1675
Wed Nov 30 17:55:49 2011	1322704549	0	1679	1679	1679
Wed Nov 30 17:55:44 2011	1322704544	0	1679	1679	1679
Wed Nov 30 17:55:40 2011	1322704540	0	1681	1681	1681
Wed Nov 30 17:55:41 2011	1322704541	0	1682	1682	1682
Wed Nov 30 17:55:21 2011	1322704521	0	1683	1683	1683
Wed Nov 30 17:55:35 2011	1322704535	0	1684	1684	1684
Wed Nov 30 17:55:38 2011	1322704538	0	1688	1688	1688
Wed Nov 30 17:55:48 2011	1322704548	0	1688	1688	1688
Wed Nov 30 17:55:23 2011	1322704523	0	1690	1690	1690
Wed Nov 30 17:55:09 2011	1322704509	0	1690	1690	1690
Wed Nov 30 17:55:29 2011	1322704529	0	1697	1697	1697
Wed Nov 30 17:55:16 2011	1322704516	0	1705	1705	1705
Wed Nov 30 17:55:52 2011	1322704552	0	1708	1708	1708
Wed Nov 30 17:55:22 2011	1322704522	0	1709	1709	1709
Wed Nov 30 17:55:46 2011	1322704546	0	1712	1712	1712
Wed Nov 30 17:55:34 2011	1322704534	0	1714	1714	1714
Wed Nov 30 17:55:25 2011	1322704525	0	1716	1716	1716
Wed Nov 30 17:55:30 2011	1322704530	0	1718	1718	1718
Wed Nov 30 17:55:19 2011	1322704519	0	1719	1719	1719
Wed Nov 30 17:55:42 2011	1322704542	0	1722	1722	1722
Wed Nov 30 17:55:53 2011	1322704553	0	1723	1723	1723
Wed Nov 30 17:55:47 2011	1322704547	0	1729	1729	1729
Wed Nov 30 17:55:50 2011	1322704550	0	1732	1732	1732
Wed Nov 30 17:55:31 2011	1322704531	0	1733	1733	1733
Wed Nov 30 17:55:08 2011	1322704508	0	1733	1733	1733
Wed Nov 30 17:55:17 2011	1322704517	0	1734	1734	1734
Wed Nov 30 17:55:32 2011	1322704532	0	1736	1736	1736
Wed Nov 30 17:55:18 2011	1322704518	0	1736	1736	1736
Wed Nov 30 17:55:20 2011	1322704520	0	1738	1738	1738
Wed Nov 30 17:55:30 2011	1322704530	0	1740	1740	1740
Wed Nov 30 17:55:39 2011	1322704539	0	1742	1742	1742
Wed Nov 30 17:55:07 2011	1322704507	0	1744	1744	1743
Wed Nov 30 17:55:33 2011	1322704533	0	1744	1744	1744
Wed Nov 30 17:55:27 2011	1322704527	0	1747	1747	1747
Wed Nov 30 17:55:24 2011	1322704524	0	1747	1747	1747
Wed Nov 30 17:55:43 2011	1322704543	0	1751	1751	1751
Wed Nov 30 17:55:44 2011	1322704544	0	1751	1751	1751
Wed Nov 30 17:55:13 2011	1322704513	0	1752	1752	1752
Wed Nov 30 17:55:45 2011	1322704545	0	1753	1753	1753
Wed Nov 30 17:55:20 2011	1322704520	0	1755	1755	1755
Wed Nov 30 17:55:37 2011	1322704537	0	1757	1757	1757
Wed Nov 30 17:55:10 2011	1322704510	0	1759	1759	1759
Wed Nov 30 17:55:15 2011	1322704515	0	1762	1762	1762
Wed Nov 30 17:55:36 2011	1322704536	0	1762	1762	1762
Wed Nov 30 17:55:12 2011	1322704512	0	1764	1764	1764
Wed Nov 30 17:55:51 2011	1322704551	0	1765	1765	1765
Wed Nov 30 17:55:53 2011	1322704553	0	1768	1768	1768
Wed Nov 30 17:55:44 2011	1322704544	0	1770	1770	1770
Wed Nov 30 17:55:41 2011	1322704541	0	1771	1771	1771
Wed Nov 30 17:55:40 2011	1322704540	0	1773	1773	1773
Wed Nov 30 17:55:11 2011	1322704511	0	1773	1773	1773
Wed Nov 30 17:55:49 2011	1322704549	0	1774	1774	1774
Wed Nov 30 17:55:21 2011	1322704521	0	1775	1775	1775
Wed Nov 30 17:55:28 2011	1322704528	0	1778	1778	1778
Wed Nov 30 17:55:26 2011	1322704526	0	1778	1778	1778
Wed Nov 30 17:55:38 2011	1322704538	0	1780	1780	1780
Wed Nov 30 17:55:23 2011	1322704523	0	1784	1784	1784
Wed Nov 30 17:55:48 2011	1322704548	0	1785	1785	1785
Wed Nov 30 17:55:29 2011	1322704529	0	1786	1786	1786
Wed Nov 30 17:55:14 2011	1322704514	0	1787	1787	1787
Wed Nov 30 17:55:16 2011	1322704516	0	1799	1799	1799
Wed Nov 30 17:55:46 2011	1322704546	0	1800	1800	1800
Wed Nov 30 17:55:22 2011	1322704522	0	1802	1802	1802
Wed Nov 30 17:55:52 2011	1322704552	0	1803	1803	1803
Wed Nov 30 17:55:19 2011	1322704519	0	1810	1810	1810
Wed Nov 30 17:55:09 2011	1322704509	0	1815	1815	1815
Wed Nov 30 17:55:30 2011	1322704530	0	1820	1820	1820
Wed Nov 30 17:55:35 2011	1322704535	0	1821	1821	1821
Wed Nov 30 17:55:11 2011	1322704511	0	1822	1822	1822
Wed Nov 30 17:55:31 2011	1322704531	0	1824	1824	1824
Wed Nov 30 17:55:17 2011	1322704517	0	1826	1826	1826
Wed Nov 30 17:55:08 2011	1322704508	0	1826	1826	1826
Wed Nov 30 17:55:18 2011	1322704518	0	1828	1828	1828
Wed Nov 30 17:55:25 2011	1322704525	0	1828	1828	1828
Wed Nov 30 17:55:33 2011	1322704533	0	1832	1832	1832
Wed Nov 30 17:55:32 2011	1322704532	0	1834	1834	1834
Wed Nov 30 17:55:24 2011	1322704524	0	1837	1837	1837
Wed Nov 30 17:55:34 2011	1322704534	0	1838	1838	1838
Wed Nov 30 17:55:53 2011	1322704553	0	1839	1839	1839
Wed Nov 30 17:55:37 2011	1322704537	0	1850	1850	1850
Wed Nov 30 17:55:10 2011	1322704510	0	1850	1850	1850
Wed Nov 30 17:55:26 2011	1322704526	0	1852	1852	1852
Wed Nov 30 17:55:36 2011	1322704536	0	1856	1856	1856
Wed Nov 30 17:55:52 2011	1322704552	0	1857	1857	1857
Wed Nov 30 17:55:13 2011	1322704513	0	1858	1858	1858
Wed Nov 30 17:55:41 2011	1322704541	0	1859	1859	1859
Wed Nov 30 17:55:45 2011	1322704545	0	1860	1860	1860
Wed Nov 30 17:55:07 2011	1322704507	0	1861	1861	1860
Wed Nov 30 17:55:40 2011	1322704540	0	1866	1866	1866
Wed Nov 30 17:55:15 2011	1322704515	0	1867	1867	1867
Wed Nov 30 17:55:12 2011	1322704512	0	1877	1877	1877
Wed Nov 30 17:55:52 2011	1322704552	0	1891	1891	1891
Wed Nov 30 17:55:35 2011	1322704535	0	1897	1897	1896
Wed Nov 30 17:55:14 2011	1322704514	0	1900	1900	1900
Wed Nov 30 17:55:31 2011	1322704531	0	1915	1915	1915
Wed Nov 30 17:55:08 2011	1322704508	0	1922	1922	1922
Wed Nov 30 17:55:09 2011	1322704509	0	1923	1923	1923
Wed Nov 30 17:55:25 2011	1322704525	0	1925	1925	1925
Wed Nov 30 17:55:34 2011	1322704534	0	1935	1935	1935
Wed Nov 30 17:55:10 2011	1322704510	0	1944	1944	1944
Wed Nov 30 17:55:13 2011	1322704513	0	1950	1950	1950
Wed Nov 30 17:55:52 2011	1322704552	0	1953	1953	1953
Wed Nov 30 17:55:15 2011	1322704515	0	1962	1962	1962
Wed Nov 30 17:55:11 2011	1322704511	0	1967	1967	1967
Wed Nov 30 17:55:37 2011	1322704537	0	1971	1971	1971
Wed Nov 30 17:55:36 2011	1322704536	0	1990	1990	1990
Wed Nov 30 17:55:12 2011	1322704512	0	2011	2011	2011
Wed Nov 30 17:55:35 2011	1322704535	0	2013	2013	2013
Wed Nov 30 17:55:14 2011	1322704514	0	2017	2017	2017
Wed Nov 30 17:55:08 2011	1322704508	0	2024	2024	2024
Wed Nov 30 17:55:34 2011	1322704534	0	2048	2048	2048
Wed Nov 30 17:55:11 2011	1322704511	0	2061	2061	2061
Wed Nov 30 17:55:07 2011	1322704507	0	2070	2070	2070
Wed Nov 30 17:55:36 2011	1322704536	0	2084	2084	2084
Wed Nov 30 17:55:35 2011	1322704535	0	2129	2129	2129
Wed Nov 30 17:55:08 2011	1322704508	0	2136	2136	2136
